label,word,syllable,phon_stress,sidx,sN,syl_pos,syl_open_closed,corpus
y,ӗм.'пӳ.лӗх,'пӳ,1,2,3,med,open,zheltov
ø,ӗм.'пӳ.лӗх,лӗх,0,3,3,final,closed,zheltov
ø,ӗм.'пӳ.лӗх.ҫӗ,ӗм,0,1,4,initial,closed,zheltov
y,ӗм.'пӳ.лӗх.ҫӗ,'пӳ,1,2,4,med,open,zheltov
ø,ӗм.'пӳ.лӗх.ҫӗ,лӗх,0,3,4,med,closed,zheltov
ø,ӗм.'пӳ.лӗх.ҫӗ,ҫӗ,0,4,4,final,open,zheltov
ø,ӗм.'тер,ӗм,0,1,2,initial,closed,zheltov
e,ӗм.'тер,'тер,1,2,2,final,closed,zheltov
ø,'ӗн,'ӗн,1,1,1,initial_final,closed,zheltov
ø,ӗ.'не,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'не,'не,1,2,2,final,open,zheltov
ø,ӗ.не.ыр.'ри,ӗ,0,1,4,initial,open,zheltov
e,ӗ.не.ыр.'ри,не,0,2,4,med,open,zheltov
ʉ,ӗ.не.ыр.'ри,ыр,0,3,4,med,closed,zheltov
i,ӗ.не.ыр.'ри,'ри,1,4,4,final,open,zheltov
ø,ӗ.не.ла.'ша,ӗ,0,1,4,initial,open,zheltov
e,ӗ.не.ла.'ша,не,0,2,4,med,open,zheltov
a,ӗ.не.ла.'ша,ла,0,3,4,med,open,zheltov
a,ӗ.не.ла.'ша,'ша,1,4,4,final,open,zheltov
ø,ӗ.не.'су.рӑх,ӗ,0,1,4,initial,open,zheltov
e,ӗ.не.'су.рӑх,не,0,2,4,med,open,zheltov
u,ӗ.не.'су.рӑх,'су,1,3,4,med,open,zheltov
ɵ,ӗ.не.'су.рӑх,рӑх,0,4,4,final,closed,zheltov
ø,ӗ.не.'лен,ӗ,0,1,3,initial,open,zheltov
e,ӗ.не.'лен,не,0,2,3,med,open,zheltov
e,ӗ.не.'лен,'лен,1,3,3,final,closed,zheltov
ø,ӗ.нел.'ле,ӗ,0,1,3,initial,open,zheltov
e,ӗ.нел.'ле,нел,0,2,3,med,closed,zheltov
e,ӗ.нел.'ле,'ле,1,3,3,final,open,zheltov
ø,ӗ.нем.ка.'нам,ӗ,0,1,4,initial,open,zheltov
e,ӗ.нем.ка.'нам,нем,0,2,4,med,closed,zheltov
a,ӗ.нем.ка.'нам,ка,0,3,4,med,open,zheltov
a,ӗ.нем.ка.'нам,'нам,1,4,4,final,closed,zheltov
ø,ӗ.'нен,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'нен,'нен,1,2,2,final,closed,zheltov
ø,ӗ.нен.мел.'ле,ӗ,0,1,4,initial,open,zheltov
e,ӗ.нен.мел.'ле,нен,0,2,4,med,closed,zheltov
e,ӗ.нен.мел.'ле,мел,0,3,4,med,closed,zheltov
e,ӗ.нен.мел.'ле,'ле,1,4,4,final,open,zheltov
ø,ӗ.нен.'тер,ӗ,0,1,3,initial,open,zheltov
e,ӗ.нен.'тер,нен,0,2,3,med,closed,zheltov
e,ӗ.нен.'тер,'тер,1,3,3,final,closed,zheltov
ø,ӗ.нен.те.'рӳ,ӗ,0,1,4,initial,open,zheltov
e,ӗ.нен.те.'рӳ,нен,0,2,4,med,closed,zheltov
e,ӗ.нен.те.'рӳ,те,0,3,4,med,open,zheltov
y,ӗ.нен.те.'рӳ,'рӳ,1,4,4,final,open,zheltov
ø,ӗ.нен.те.'рӳ.лӗх,ӗ,0,1,5,initial,open,zheltov
e,ӗ.нен.те.'рӳ.лӗх,нен,0,2,5,med,closed,zheltov
e,ӗ.нен.те.'рӳ.лӗх,те,0,3,5,med,open,zheltov
y,ӗ.нен.те.'рӳ.лӗх,'рӳ,1,4,5,med,open,zheltov
ø,ӗ.нен.те.'рӳ.лӗх,лӗх,0,5,5,final,closed,zheltov
ø,ӗ.нен.те.'рӳл.лӗ,ӗ,0,1,5,initial,open,zheltov
e,ӗ.нен.те.'рӳл.лӗ,нен,0,2,5,med,closed,zheltov
e,ӗ.нен.те.'рӳл.лӗ,те,0,3,5,med,open,zheltov
y,ӗ.нен.те.'рӳл.лӗ,'рӳл,1,4,5,med,closed,zheltov
ø,ӗ.нен.те.'рӳл.лӗ,лӗ,0,5,5,final,open,zheltov
ø,ӗ.нен.те.'рӳл.лӗн,ӗ,0,1,5,initial,open,zheltov
e,ӗ.нен.те.'рӳл.лӗн,нен,0,2,5,med,closed,zheltov
e,ӗ.нен.те.'рӳл.лӗн,те,0,3,5,med,open,zheltov
y,ӗ.нен.те.'рӳл.лӗн,'рӳл,1,4,5,med,closed,zheltov
ø,ӗ.нен.те.'рӳл.лӗн,лӗн,0,5,5,final,closed,zheltov
ø,ӗ.не.'нӳ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.не.'нӳ,не,0,2,3,med,open,zheltov
y,ӗ.не.'нӳ,'нӳ,1,3,3,final,open,zheltov
ø,ӗ.не.'нӳ.лӗх,ӗ,0,1,4,initial,open,zheltov
e,ӗ.не.'нӳ.лӗх,не,0,2,4,med,open,zheltov
y,ӗ.не.'нӳ.лӗх,'нӳ,1,3,4,med,open,zheltov
ø,ӗ.не.'нӳ.лӗх,лӗх,0,4,4,final,closed,zheltov
ø,ӗ.не.'нӳл.лӗн,ӗ,0,1,4,initial,open,zheltov
e,ӗ.не.'нӳл.лӗн,не,0,2,4,med,open,zheltov
y,ӗ.не.'нӳл.лӗн,'нӳл,1,3,4,med,closed,zheltov
ø,ӗ.не.'нӳл.лӗн,лӗн,0,4,4,final,closed,zheltov
ø,ӗ.не.'нӳ.сӗр.лӗх,ӗ,0,1,5,initial,open,zheltov
e,ӗ.не.'нӳ.сӗр.лӗх,не,0,2,5,med,open,zheltov
y,ӗ.не.'нӳ.сӗр.лӗх,'нӳ,1,3,5,med,open,zheltov
ø,ӗ.не.'нӳ.сӗр.лӗх,сӗр,0,4,5,med,closed,zheltov
ø,ӗ.не.'нӳ.сӗр.лӗх,лӗх,0,5,5,final,closed,zheltov
ø,ӗ.не.'нӳ.сӗр.рӗн,ӗ,0,1,5,initial,open,zheltov
e,ӗ.не.'нӳ.сӗр.рӗн,не,0,2,5,med,open,zheltov
y,ӗ.не.'нӳ.сӗр.рӗн,'нӳ,1,3,5,med,open,zheltov
ø,ӗ.не.'нӳ.сӗр.рӗн,сӗр,0,4,5,med,closed,zheltov
ø,ӗ.не.'нӳ.сӗр.рӗн,рӗн,0,5,5,final,closed,zheltov
ø,ӗ.'нен.чӗк,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'нен.чӗк,'нен,1,2,3,med,closed,zheltov
ø,ӗ.'нен.чӗк,чӗк,0,3,3,final,closed,zheltov
ø,ӗ.'нен.чӗк.лӗ,ӗ,0,1,4,initial,open,zheltov
e,ӗ.'нен.чӗк.лӗ,'нен,1,2,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.лӗ,чӗк,0,3,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.лӗ,лӗ,0,4,4,final,open,zheltov
ø,ӗ.'нен.чӗк.лӗн,ӗ,0,1,4,initial,open,zheltov
e,ӗ.'нен.чӗк.лӗн,'нен,1,2,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.лӗн,чӗк,0,3,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.лӗн,лӗн,0,4,4,final,closed,zheltov
ø,ӗ.'нен.чӗк.сӗр,ӗ,0,1,4,initial,open,zheltov
e,ӗ.'нен.чӗк.сӗр,'нен,1,2,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.сӗр,чӗк,0,3,4,med,closed,zheltov
ø,ӗ.'нен.чӗк.сӗр,сӗр,0,4,4,final,closed,zheltov
ø,ӗ.'нер,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'нер,'нер,1,2,2,final,closed,zheltov
ø,ӗ.'нер,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'нер,'нер,1,2,2,final,closed,zheltov
ø,ӗ.'нер,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'нер,'нер,1,2,2,final,closed,zheltov
ø,ӗ.не.'ри,ӗ,0,1,3,initial,open,zheltov
e,ӗ.не.'ри,не,0,2,3,med,open,zheltov
i,ӗ.не.'ри,'ри,1,3,3,final,open,zheltov
ø,ӗ.нер.'лев,ӗ,0,1,3,initial,open,zheltov
e,ӗ.нер.'лев,нер,0,2,3,med,closed,zheltov
e,ӗ.нер.'лев,'лев,1,3,3,final,closed,zheltov
ø,ӗ.'нер.лӗ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'нер.лӗ,'нер,1,2,3,med,closed,zheltov
ø,ӗ.'нер.лӗ,лӗ,0,3,3,final,open,zheltov
ø,ӗ.'нер.сӗр,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'нер.сӗр,'нер,1,2,3,med,closed,zheltov
ø,ӗ.'нер.сӗр,сӗр,0,3,3,final,closed,zheltov
ø,ӗ.не.'рӳ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.не.'рӳ,не,0,2,3,med,open,zheltov
y,ӗ.не.'рӳ,'рӳ,1,3,3,final,open,zheltov
ø,ӗ.нер.'хи,ӗ,0,1,3,initial,open,zheltov
e,ӗ.нер.'хи,нер,0,2,3,med,closed,zheltov
i,ӗ.нер.'хи,'хи,1,3,3,final,open,zheltov
ø,ӗ.'нес,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'нес,'нес,1,2,2,final,closed,zheltov
ø,'ӗ.нӗҫ,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗҫ,нӗҫ,0,2,2,final,closed,zheltov
ø,'ӗ.нӗҫ.сӗр,'ӗ,1,1,3,initial,open,zheltov
ø,'ӗ.нӗҫ.сӗр,нӗҫ,0,2,3,med,closed,zheltov
ø,'ӗ.нӗҫ.сӗр,сӗр,0,3,3,final,closed,zheltov
ø,'ӗ.нӗк,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗк,нӗк,0,2,2,final,closed,zheltov
ø,'ӗ.нӗк,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗк,нӗк,0,2,2,final,closed,zheltov
ø,'ӗ.нӗл,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗл,нӗл,0,2,2,final,closed,zheltov
ø,ӗ.нӗл.'ле,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.нӗл.'ле,нӗл,0,2,3,med,closed,zheltov
e,ӗ.нӗл.'ле,'ле,1,3,3,final,open,zheltov
ø,'ӗ.нӗм,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗм,нӗм,0,2,2,final,closed,zheltov
ø,'ӗ.нӗр,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗр,нӗр,0,2,2,final,closed,zheltov
ø,ӗ.нӗ.'реш,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.нӗ.'реш,нӗ,0,2,3,med,open,zheltov
e,ӗ.нӗ.'реш,'реш,1,3,3,final,closed,zheltov
ø,ӗ.нӗ.ре.'шӳ,ӗ,0,1,4,initial,open,zheltov
ø,ӗ.нӗ.ре.'шӳ,нӗ,0,2,4,med,open,zheltov
e,ӗ.нӗ.ре.'шӳ,ре,0,3,4,med,open,zheltov
y,ӗ.нӗ.ре.'шӳ,'шӳ,1,4,4,final,open,zheltov
ø,ӗ.нӗр.'ле,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.нӗр.'ле,нӗр,0,2,3,med,closed,zheltov
e,ӗ.нӗр.'ле,'ле,1,3,3,final,open,zheltov
ø,ӗ.нӗр.'леш,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.нӗр.'леш,нӗр,0,2,3,med,closed,zheltov
e,ӗ.нӗр.'леш,'леш,1,3,3,final,closed,zheltov
ø,'ӗ.нӗс,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗс,нӗс,0,2,2,final,closed,zheltov
ø,'ӗ.нӗх,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.нӗх,нӗх,0,2,2,final,closed,zheltov
ø,ӗн.'се,ӗн,0,1,2,initial,closed,zheltov
e,ӗн.'се,'се,1,2,2,final,open,zheltov
ø,ӗн.се.'ле,ӗн,0,1,3,initial,closed,zheltov
e,ӗн.се.'ле,се,0,2,3,med,open,zheltov
e,ӗн.се.'ле,'ле,1,3,3,final,open,zheltov
ø,ӗн.се.лен.'тер,ӗн,0,1,4,initial,closed,zheltov
e,ӗн.се.лен.'тер,се,0,2,4,med,open,zheltov
e,ӗн.се.лен.'тер,лен,0,3,4,med,closed,zheltov
e,ӗн.се.лен.'тер,'тер,1,4,4,final,closed,zheltov
ø,ӗн.се.лет.'тер,ӗн,0,1,4,initial,closed,zheltov
e,ӗн.се.лет.'тер,се,0,2,4,med,open,zheltov
e,ӗн.се.лет.'тер,лет,0,3,4,med,closed,zheltov
e,ӗн.се.лет.'тер,'тер,1,4,4,final,closed,zheltov
ø,'ӗнт,'ӗнт,1,1,1,initial_final,closed,zheltov
ø,ӗн.'тер,ӗн,0,1,2,initial,closed,zheltov
e,ӗн.'тер,'тер,1,2,2,final,closed,zheltov
ø,'ӗн.тӗ,'ӗн,1,1,2,initial,closed,zheltov
ø,'ӗн.тӗ,тӗ,0,2,2,final,open,zheltov
ø,ӗн.тӗр.'ке,ӗн,0,1,3,initial,closed,zheltov
ø,ӗн.тӗр.'ке,тӗр,0,2,3,med,closed,zheltov
e,ӗн.тӗр.'ке,'ке,1,3,3,final,open,zheltov
ø,ӗн.тӗр.кет.'тер,ӗн,0,1,4,initial,closed,zheltov
ø,ӗн.тӗр.кет.'тер,тӗр,0,2,4,med,closed,zheltov
e,ӗн.тӗр.кет.'тер,кет,0,3,4,med,closed,zheltov
e,ӗн.тӗр.кет.'тер,'тер,1,4,4,final,closed,zheltov
ø,ӗн.тӗр.'ки,ӗн,0,1,3,initial,closed,zheltov
ø,ӗн.тӗр.'ки,тӗр,0,2,3,med,closed,zheltov
i,ӗн.тӗр.'ки,'ки,1,3,3,final,open,zheltov
ø,'ӗнт.рӗк,'ӗнт,1,1,2,initial,closed,zheltov
ø,'ӗнт.рӗк,рӗк,0,2,2,final,closed,zheltov
ø,ӗнт.рӗк.'лен,ӗнт,0,1,3,initial,closed,zheltov
ø,ӗнт.рӗк.'лен,рӗк,0,2,3,med,closed,zheltov
e,ӗнт.рӗк.'лен,'лен,1,3,3,final,closed,zheltov
ø,ӗнт.'тер,ӗнт,0,1,2,initial,closed,zheltov
e,ӗнт.'тер,'тер,1,2,2,final,closed,zheltov
ø,'ӗн.чӗ,'ӗн,1,1,2,initial,closed,zheltov
ø,'ӗн.чӗ,чӗ,0,2,2,final,open,zheltov
ø,'ӗн.чӗ.пӗн.чӗ,'ӗн,1,1,4,initial,closed,zheltov
ø,'ӗн.чӗ.пӗн.чӗ,чӗ,0,2,4,med,open,zheltov
ø,'ӗн.чӗ.пӗн.чӗ,пӗн,0,3,4,med,closed,zheltov
ø,'ӗн.чӗ.пӗн.чӗ,чӗ,0,4,4,final,open,zheltov
ø,'ӗн.чӗл.лӗ,'ӗн,1,1,3,initial,closed,zheltov
ø,'ӗн.чӗл.лӗ,чӗл,0,2,3,med,closed,zheltov
ø,'ӗн.чӗл.лӗ,лӗ,0,3,3,final,open,zheltov
ø,'ӗн.чӗр,'ӗн,1,1,2,initial,closed,zheltov
ø,'ӗн.чӗр,чӗр,0,2,2,final,closed,zheltov
ø,ӗп.пӗл.'теп.пӗл,ӗп,0,1,4,initial,closed,zheltov
ø,ӗп.пӗл.'теп.пӗл,пӗл,0,2,4,med,closed,zheltov
e,ӗп.пӗл.'теп.пӗл,'теп,1,3,4,med,closed,zheltov
ø,ӗп.пӗл.'теп.пӗл,пӗл,0,4,4,final,closed,zheltov
ø,'ӗр,'ӗр,1,1,1,initial_final,closed,zheltov
ø,ӗ.'ре.вӗҫ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'ре.вӗҫ,'ре,1,2,3,med,open,zheltov
ø,ӗ.'ре.вӗҫ,вӗҫ,0,3,3,final,closed,zheltov
ø,ӗ.ре.вӗҫ.'лен,ӗ,0,1,4,initial,open,zheltov
e,ӗ.ре.вӗҫ.'лен,ре,0,2,4,med,open,zheltov
ø,ӗ.ре.вӗҫ.'лен,вӗҫ,0,3,4,med,closed,zheltov
e,ӗ.ре.вӗҫ.'лен,'лен,1,4,4,final,closed,zheltov
ø,ӗ.'ре.вӗш.лӗ,ӗ,0,1,4,initial,open,zheltov
e,ӗ.'ре.вӗш.лӗ,'ре,1,2,4,med,open,zheltov
ø,ӗ.'ре.вӗш.лӗ,вӗш,0,3,4,med,closed,zheltov
ø,ӗ.'ре.вӗш.лӗ,лӗ,0,4,4,final,open,zheltov
ø,ӗ.'рев.шӗ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'рев.шӗ,'рев,1,2,3,med,closed,zheltov
ø,ӗ.'рев.шӗ,шӗ,0,3,3,final,open,zheltov
ø,ӗ.рен.'ке,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рен.'ке,рен,0,2,3,med,closed,zheltov
e,ӗ.рен.'ке,'ке,1,3,3,final,open,zheltov
ø,ӗ.рен.'ке.лӗх,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рен.'ке.лӗх,рен,0,2,4,med,closed,zheltov
e,ӗ.рен.'ке.лӗх,'ке,1,3,4,med,open,zheltov
ø,ӗ.рен.'ке.лӗх,лӗх,0,4,4,final,closed,zheltov
ø,ӗ.рен.'кел.лӗ,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рен.'кел.лӗ,рен,0,2,4,med,closed,zheltov
e,ӗ.рен.'кел.лӗ,'кел,1,3,4,med,closed,zheltov
ø,ӗ.рен.'кел.лӗ,лӗ,0,4,4,final,open,zheltov
ø,ӗ.рен.'ке.сӗр,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рен.'ке.сӗр,рен,0,2,4,med,closed,zheltov
e,ӗ.рен.'ке.сӗр,'ке,1,3,4,med,open,zheltov
ø,ӗ.рен.'ке.сӗр,сӗр,0,4,4,final,closed,zheltov
ø,ӗ.рен.'ке.сӗр.лӗх,ӗ,0,1,5,initial,open,zheltov
e,ӗ.рен.'ке.сӗр.лӗх,рен,0,2,5,med,closed,zheltov
e,ӗ.рен.'ке.сӗр.лӗх,'ке,1,3,5,med,open,zheltov
ø,ӗ.рен.'ке.сӗр.лӗх,сӗр,0,4,5,med,closed,zheltov
ø,ӗ.рен.'ке.сӗр.лӗх,лӗх,0,5,5,final,closed,zheltov
ø,ӗ.'рен.кӗ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'рен.кӗ,'рен,1,2,3,med,closed,zheltov
ø,ӗ.'рен.кӗ,кӗ,0,3,3,final,open,zheltov
ø,ӗ.рес.'ке,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рес.'ке,рес,0,2,3,med,closed,zheltov
e,ӗ.рес.'ке,'ке,1,3,3,final,open,zheltov
ø,ӗ.рес.'кел,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рес.'кел,рес,0,2,3,med,closed,zheltov
e,ӗ.рес.'кел,'кел,1,3,3,final,closed,zheltov
ø,ӗ.рес.'кел.лӗ,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рес.'кел.лӗ,рес,0,2,4,med,closed,zheltov
e,ӗ.рес.'кел.лӗ,'кел,1,3,4,med,closed,zheltov
ø,ӗ.рес.'кел.лӗ,лӗ,0,4,4,final,open,zheltov
ø,ӗ.рес.'кет,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рес.'кет,рес,0,2,3,med,closed,zheltov
e,ӗ.рес.'кет,'кет,1,3,3,final,closed,zheltov
ø,ӗ.'рет,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'рет,'рет,1,2,2,final,closed,zheltov
ø,ӗ.'ре.тӗн,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'ре.тӗн,'ре,1,2,3,med,open,zheltov
ø,ӗ.'ре.тӗн,тӗн,0,3,3,final,closed,zheltov
ø,ӗ.рет.'ле,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рет.'ле,рет,0,2,3,med,closed,zheltov
e,ӗ.рет.'ле,'ле,1,3,3,final,open,zheltov
ø,ӗ.рет.'лен,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рет.'лен,рет,0,2,3,med,closed,zheltov
e,ӗ.рет.'лен,'лен,1,3,3,final,closed,zheltov
ø,ӗ.'рет.лӗ,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'рет.лӗ,'рет,1,2,3,med,closed,zheltov
ø,ӗ.'рет.лӗ,лӗ,0,3,3,final,open,zheltov
ø,ӗ.'рет.лӗн,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'рет.лӗн,'рет,1,2,3,med,closed,zheltov
ø,ӗ.'рет.лӗн,лӗн,0,3,3,final,closed,zheltov
ø,ӗ.рет.нел.'ле,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рет.нел.'ле,рет,0,2,4,med,closed,zheltov
e,ӗ.рет.нел.'ле,нел,0,3,4,med,closed,zheltov
e,ӗ.рет.нел.'ле,'ле,1,4,4,final,open,zheltov
ø,ӗ.'рет.сӗр,ӗ,0,1,3,initial,open,zheltov
e,ӗ.'рет.сӗр,'рет,1,2,3,med,closed,zheltov
ø,ӗ.'рет.сӗр,сӗр,0,3,3,final,closed,zheltov
ø,ӗ.рет.сӗр.'лен,ӗ,0,1,4,initial,open,zheltov
e,ӗ.рет.сӗр.'лен,рет,0,2,4,med,closed,zheltov
ø,ӗ.рет.сӗр.'лен,сӗр,0,3,4,med,closed,zheltov
e,ӗ.рет.сӗр.'лен,'лен,1,4,4,final,closed,zheltov
ø,ӗ.'рех,ӗ,0,1,2,initial,open,zheltov
e,ӗ.'рех,'рех,1,2,2,final,closed,zheltov
ø,ӗ.ре.'хет,ӗ,0,1,3,initial,open,zheltov
e,ӗ.ре.'хет,ре,0,2,3,med,open,zheltov
e,ӗ.ре.'хет,'хет,1,3,3,final,closed,zheltov
ø,ӗ.ре.хет.'лен,ӗ,0,1,4,initial,open,zheltov
e,ӗ.ре.хет.'лен,ре,0,2,4,med,open,zheltov
e,ӗ.ре.хет.'лен,хет,0,3,4,med,closed,zheltov
e,ӗ.ре.хет.'лен,'лен,1,4,4,final,closed,zheltov
ø,ӗ.рех.'мет,ӗ,0,1,3,initial,open,zheltov
e,ӗ.рех.'мет,рех,0,2,3,med,closed,zheltov
e,ӗ.рех.'мет,'мет,1,3,3,final,closed,zheltov
ø,'ӗ.рӗп,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.рӗп,рӗп,0,2,2,final,closed,zheltov
ø,'ӗ.рӗп,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.рӗп,рӗп,0,2,2,final,closed,zheltov
ø,ӗ.рӗп.'ӳ.сӗр,ӗ,0,1,4,initial,open,zheltov
ø,ӗ.рӗп.'ӳ.сӗр,рӗп,0,2,4,med,closed,zheltov
y,ӗ.рӗп.'ӳ.сӗр,'ӳ,1,3,4,med,open,zheltov
ø,ӗ.рӗп.'ӳ.сӗр,сӗр,0,4,4,final,closed,zheltov
ø,ӗ.рӗп.лет.'тер,ӗ,0,1,4,initial,open,zheltov
ø,ӗ.рӗп.лет.'тер,рӗп,0,2,4,med,closed,zheltov
e,ӗ.рӗп.лет.'тер,лет,0,3,4,med,closed,zheltov
e,ӗ.рӗп.лет.'тер,'тер,1,4,4,final,closed,zheltov
ø,'ӗ.рӗх,'ӗ,1,1,2,initial,open,zheltov
ø,'ӗ.рӗх,рӗх,0,2,2,final,closed,zheltov
ø,ӗ.рӗх.'тер,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.рӗх.'тер,рӗх,0,2,3,med,closed,zheltov
e,ӗ.рӗх.'тер,'тер,1,3,3,final,closed,zheltov
ø,ӗ.рӗх.те.'рӳ,ӗ,0,1,4,initial,open,zheltov
ø,ӗ.рӗх.те.'рӳ,рӗх,0,2,4,med,closed,zheltov
e,ӗ.рӗх.те.'рӳ,те,0,3,4,med,open,zheltov
y,ӗ.рӗх.те.'рӳ,'рӳ,1,4,4,final,open,zheltov
ø,ӗ.рӗш.'ке,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.рӗш.'ке,рӗш,0,2,3,med,closed,zheltov
e,ӗ.рӗш.'ке,'ке,1,3,3,final,open,zheltov
ø,ӗ.рӗш.'кен,ӗ,0,1,3,initial,open,zheltov
ø,ӗ.рӗш.'кен,рӗш,0,2,3,med,closed,zheltov
e,ӗ.рӗш.'кен,'кен,1,3,3,final,closed,zheltov
ø,ӗ.ри.'са,ӗ,0,1,3,initial,open,zheltov
i,ӗ.ри.'са,ри,0,2,3,med,open,zheltov
a,ӗ.ри.'са,'са,1,3,3,final,open,zheltov
ø,ӗр.'ле,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'ле,'ле,1,2,2,final,open,zheltov
ø,ӗр.'лев,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'лев,'лев,1,2,2,final,closed,zheltov
ø,ӗр.'леш,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'леш,'леш,1,2,2,final,closed,zheltov
ø,ӗр.леш.'тер,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.леш.'тер,леш,0,2,3,med,closed,zheltov
e,ӗр.леш.'тер,'тер,1,3,3,final,closed,zheltov
ø,'ӗр.пӗн.чӗк,'ӗр,1,1,3,initial,closed,zheltov
ø,'ӗр.пӗн.чӗк,пӗн,0,2,3,med,closed,zheltov
ø,'ӗр.пӗн.чӗк,чӗк,0,3,3,final,closed,zheltov
ø,'ӗр.тӗ,'ӗр,1,1,2,initial,closed,zheltov
ø,'ӗр.тӗ,тӗ,0,2,2,final,open,zheltov
ø,ӗр.'че,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'че,'че,1,2,2,final,open,zheltov
ø,ӗр.'чев,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'чев,'чев,1,2,2,final,closed,zheltov
ø,ӗр.'чев.лӗ,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.'чев.лӗ,'чев,1,2,3,med,closed,zheltov
ø,ӗр.'чев.лӗ,лӗ,0,3,3,final,open,zheltov
ø,ӗр.'чев.лӗх,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.'чев.лӗх,'чев,1,2,3,med,closed,zheltov
ø,ӗр.'чев.лӗх,лӗх,0,3,3,final,closed,zheltov
ø,ӗр.'чев.сӗр,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.'чев.сӗр,'чев,1,2,3,med,closed,zheltov
ø,ӗр.'чев.сӗр,сӗр,0,3,3,final,closed,zheltov
ø,ӗр.'чет,ӗр,0,1,2,initial,closed,zheltov
e,ӗр.'чет,'чет,1,2,2,final,closed,zheltov
ø,ӗр.чет.'тер,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.чет.'тер,чет,0,2,3,med,closed,zheltov
e,ӗр.чет.'тер,'тер,1,3,3,final,closed,zheltov
ø,ӗр.че.'тӳ,ӗр,0,1,3,initial,closed,zheltov
e,ӗр.че.'тӳ,че,0,2,3,med,open,zheltov
y,ӗр.че.'тӳ,'тӳ,1,3,3,final,open,zheltov
ø,ӗр.че.'тӳ.ҫӗ,ӗр,0,1,4,initial,closed,zheltov
e,ӗр.че.'тӳ.ҫӗ,че,0,2,4,med,open,zheltov
y,ӗр.че.'тӳ.ҫӗ,'тӳ,1,3,4,med,open,zheltov
ø,ӗр.че.'тӳ.ҫӗ,ҫӗ,0,4,4,final,open,zheltov
ø,'ӗр.чӗм,'ӗр,1,1,2,initial,closed,zheltov
ø,'ӗр.чӗм,чӗм,0,2,2,final,closed,zheltov
